datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-09-03 11:10:00,23933.95,586.7,586.7,586.7,586.7,0,15.0,0.6214,0.000393,-6.83,24.2
2026-09-03 11:11:00,23936.4,586.7,586.7,586.7,586.7,0,15.0,0.6224,0.000392,-6.83,24.18
2026-09-03 11:12:00,23938.7,586.7,586.7,586.7,586.7,0,15.0,0.6233,0.000392,-6.82,24.17
2026-09-03 11:13:00,23931.7,586.7,586.7,586.7,586.7,0,15.0,0.6205,0.000393,-6.84,24.21
2026-09-03 11:14:00,23926.9,586.7,586.7,586.7,586.7,0,15.0,0.6187,0.000394,-6.85,24.25
2026-09-03 11:15:00,23924.8,586.7,586.7,509.8,509.8,65,14.1,0.6243,0.000417,-6.4,24.13
2026-09-03 11:16:00,23933.7,509.8,509.8,509.8,509.8,0,15.0,0.6213,0.000393,-6.83,24.2
2026-09-03 11:17:00,23936.95,509.8,509.8,509.8,509.8,0,15.0,0.6226,0.000392,-6.83,24.18
2026-09-03 11:18:00,23939.6,509.8,519.8,509.8,519.8,65,14.13,0.6303,0.000414,-6.39,24.02
2026-09-03 11:19:00,23948.9,519.8,519.8,519.8,519.8,0,15.0,0.6273,0.00039,-6.8,24.09
2026-09-03 11:20:00,23946.9,519.8,519.8,519.8,519.8,0,15.0,0.6265,0.000391,-6.81,24.1
2026-09-03 11:21:00,23948.65,519.8,523.95,519.8,523.95,65,14.06,0.6345,0.000414,-6.33,23.93
2026-09-03 11:22:00,23954.85,523.95,523.95,523.95,523.95,0,15.0,0.6296,0.00039,-6.79,24.05
2026-09-03 11:23:00,23956.4,523.95,523.95,523.95,523.95,0,15.0,0.6302,0.000389,-6.79,24.03
2026-09-03 11:24:00,23949.35,523.95,523.95,523.95,523.95,0,15.0,0.6275,0.00039,-6.8,24.09
2026-09-03 11:25:00,23952.55,523.95,523.95,523.95,523.95,0,15.0,0.6287,0.00039,-6.79,24.06
