datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-24 11:06:00,24227.55,87.1,88.0,87.1,88.0,65,9.66,-0.2081,0.000388,-2.89,21.8
2026-08-24 11:07:00,24228.05,88.0,88.0,88.0,88.0,0,15.0,-0.2944,0.0003,-5.39,26.2
2026-08-24 11:08:00,24225.45,88.0,88.0,87.25,87.25,65,9.61,-0.2076,0.00039,-2.87,21.77
2026-08-24 11:09:00,24221.65,87.25,87.25,87.25,87.25,0,15.0,-0.2963,0.000301,-5.4,26.27
2026-08-24 11:10:00,24221.1,87.25,87.25,87.25,87.25,0,15.0,-0.2965,0.000301,-5.41,26.28
2026-08-24 11:11:00,24219.75,87.25,87.25,87.25,87.25,0,15.0,-0.2969,0.000301,-5.41,26.29
2026-08-24 11:12:00,24212.6,87.25,87.25,87.25,87.25,0,15.0,-0.299,0.000303,-5.43,26.37
2026-08-24 11:13:00,24212.35,87.25,87.25,87.25,87.25,0,15.0,-0.2991,0.000303,-5.43,26.37
2026-08-24 11:14:00,24210.75,87.25,89.85,87.25,89.85,130,9.59,-0.2129,0.000396,-2.91,22.08
2026-08-24 11:15:00,24210.85,89.85,89.85,89.85,89.85,0,15.0,-0.2995,0.000303,-5.43,26.39
2026-08-24 11:16:00,24214.2,89.85,89.85,89.85,89.85,0,15.0,-0.2985,0.000302,-5.42,26.35
2026-08-24 11:17:00,24212.35,89.85,89.85,89.85,89.85,0,15.0,-0.2991,0.000303,-5.43,26.37
2026-08-24 11:18:00,24216.7,89.85,89.85,89.85,89.85,0,15.0,-0.2978,0.000302,-5.42,26.32
2026-08-24 11:19:00,24215.1,89.85,89.85,87.9,88.15,325,9.55,-0.2103,0.000395,-2.88,21.93
2026-08-24 11:20:00,24214.45,88.15,88.15,88.15,88.15,0,15.0,-0.2985,0.000302,-5.42,26.35
2026-08-24 11:21:00,24212.0,88.15,89.5,88.15,89.5,65,9.58,-0.2123,0.000396,-2.9,22.05
2026-08-24 11:22:00,24205.45,89.5,89.95,89.5,89.9,195,9.54,-0.2139,0.0004,-2.9,22.14
2026-08-24 11:23:00,24200.55,89.9,89.9,89.9,89.9,0,15.0,-0.3027,0.000304,-5.45,26.5
2026-08-24 11:24:00,24203.25,89.9,91.15,89.9,91.15,65,9.57,-0.2155,0.0004,-2.92,22.23
2026-08-24 11:25:00,24199.3,91.15,91.15,90.4,90.4,65,9.5,-0.2154,0.000403,-2.9,22.22
