datetime,sensex_spot,rolled_atm_strike,atm_ce_close,atm_ce_iv,atm_ce_delta,atm_ce_volume,atm_pe_close,atm_pe_iv,atm_pe_delta,atm_pe_volume,atm_straddle_cost,atm_straddle_iv,net_delta_imbalance,signed_flow_proxy
2026-09-01 13:35:00,76928.78,76900.0,1070.95,13.75,0.509,0,523.05,6.99,-0.4859,0,1594.0,10.37,0.0231,0.0
2026-09-01 13:40:00,76914.57,76900.0,1070.95,13.85,0.5069,0,559.95,7.38,-0.4901,20,1630.9,10.62,0.0168,-20.0
2026-09-01 13:45:00,76875.32,76900.0,1070.95,14.11,0.5013,0,584.7,7.45,-0.501,80,1655.65,10.78,0.0003,-80.0
2026-09-01 15:25:00,76944.28,76900.0,989.95,12.62,0.5114,20,630.0,8.5,-0.4829,120,1619.95,10.56,0.0285,140.0
2026-09-03 09:35:00,76854.28,76900.0,925.25,12.86,0.4966,0,579.8,7.55,-0.5074,0,1505.05,10.2,-0.0108,0.0
2026-09-03 09:40:00,76891.73,76900.0,992.5,13.52,0.5032,100,560.0,7.54,-0.4968,100,1552.5,10.53,0.0064,200.0
2026-09-03 09:45:00,76895.47,76900.0,989.95,13.46,0.5038,120,560.0,7.57,-0.4957,0,1549.95,10.52,0.0081,-14.0
2026-09-03 09:50:00,76852.47,76900.0,989.95,13.75,0.4972,0,560.0,7.27,-0.5086,0,1549.95,10.51,-0.0114,0.0
2026-09-03 09:55:00,76880.62,76900.0,979.65,13.42,0.5014,40,560.0,7.47,-0.5,0,1539.65,10.44,0.0014,-39.0
2026-09-03 10:00:00,76874.1,76900.0,946.5,13.02,0.5,20,570.0,7.56,-0.5018,80,1516.5,10.29,-0.0018,-100.0
2026-09-03 10:05:00,76860.09,76900.0,976.6,13.52,0.4982,20,570.0,7.46,-0.5059,20,1546.6,10.49,-0.0077,20.0
2026-09-03 10:20:00,76861.93,76900.0,968.55,13.41,0.4984,0,570.0,7.48,-0.5054,20,1538.55,10.44,-0.007,0.0
2026-09-04 11:35:00,76867.1,76900.0,870.0,12.34,0.498,0,608.3,8.24,-0.5031,0,1478.3,10.29,-0.0051,0.0
2026-08-19 09:30:00,76994.24,77000.0,1378.65,14.37,0.505,80,715.0,7.41,-0.4933,60,2093.65,10.89,0.0117,-140.0
2026-08-19 09:35:00,77018.68,77000.0,1395.0,14.41,0.5078,40,715.0,7.53,-0.4879,0,2110.0,10.97,0.0199,40.0
2026-08-19 09:40:00,77035.67,77000.0,1380.0,14.16,0.5096,60,715.0,7.62,-0.4843,0,2095.0,10.89,0.0253,-46.0
2026-08-19 09:55:00,77043.37,77000.0,1405.0,14.39,0.5106,20,715.75,7.66,-0.4826,40,2120.75,11.02,0.028,-60.0
2026-08-19 10:05:00,77045.84,77000.0,1429.2,14.63,0.5109,0,710.0,7.62,-0.4821,20,2139.2,11.12,0.0288,20.0
2026-08-19 10:10:00,77025.73,77000.0,1399.0,14.42,0.5086,20,710.0,7.52,-0.4864,40,2109.0,10.97,0.0222,-20.0
2026-08-19 10:15:00,76969.9,77000.0,1383.4,14.55,0.5024,80,710.0,7.23,-0.499,0,2093.4,10.89,0.0034,-66.0
2026-08-19 11:45:00,76963.21,77000.0,1348.5,14.24,0.5013,20,740.0,7.52,-0.5,40,2088.5,10.88,0.0013,60.0
2026-08-19 11:50:00,76988.12,77000.0,1375.0,14.38,0.5043,40,716.0,7.39,-0.4947,180,2091.0,10.88,0.0096,220.0
2026-08-19 11:55:00,76990.88,77000.0,1375.0,14.37,0.5046,20,716.0,7.41,-0.4941,20,2091.0,10.89,0.0105,0.0
2026-08-28 11:55:00,77009.7,77000.0,1224.9,14.64,0.5067,640,550.45,6.66,-0.4911,2140,1775.35,10.65,0.0156,-1757.0
2026-08-28 12:00:00,77029.07,77000.0,1238.25,14.68,0.5092,100,543.25,6.69,-0.4857,780,1781.5,10.68,0.0235,427.0
2026-08-28 12:05:00,77022.94,77000.0,1235.55,14.69,0.5084,100,538.0,6.59,-0.4874,760,1773.55,10.64,0.021,282.0
2026-08-28 12:10:00,77027.69,77000.0,1231.45,14.61,0.509,80,547.35,6.73,-0.4861,1000,1778.8,10.67,0.0229,-385.0
2026-08-28 12:15:00,77026.42,77000.0,1231.45,14.62,0.5088,40,552.0,6.78,-0.4865,720,1783.45,10.7,0.0223,-459.0
2026-08-28 12:20:00,77031.16,77000.0,1222.2,14.48,0.5094,280,555.15,6.84,-0.4852,1360,1777.35,10.66,0.0242,-615.0
2026-08-28 13:00:00,77031.95,77000.0,1232.0,14.6,0.5095,220,557.6,6.88,-0.485,440,1789.6,10.74,0.0245,-300.0
2026-08-28 13:25:00,77043.01,77000.0,1233.85,14.56,0.511,240,549.8,6.85,-0.4819,560,1783.65,10.7,0.0291,-596.0
2026-08-31 09:15:00,77005.21,77000.0,1097.0,13.88,0.5056,760,598.9,7.63,-0.4925,2760,1695.9,10.76,0.0131,-1131.0
2026-08-31 09:20:00,77036.66,77000.0,1111.0,13.86,0.5101,460,596.95,7.8,-0.4844,1140,1707.95,10.83,0.0257,116.0
2026-08-31 09:25:00,76952.98,77000.0,1092.55,14.16,0.4984,320,607.05,7.4,-0.5067,760,1699.6,10.78,-0.0083,-503.0
2026-08-31 09:30:00,76991.36,77000.0,1100.85,14.02,0.5037,1600,595.0,7.49,-0.4962,1700,1695.85,10.76,0.0075,1011.0
2026-08-31 09:35:00,76959.81,77000.0,1091.25,14.1,0.4993,300,610.0,7.48,-0.5047,420,1701.25,10.79,-0.0054,-685.0
2026-08-31 11:50:00,76988.65,77000.0,1185.0,15.14,0.504,560,538.8,6.78,-0.4977,660,1723.8,10.96,0.0063,1066.0
2026-08-31 11:55:00,76987.57,77000.0,1184.4,15.14,0.5039,1280,547.55,6.88,-0.4979,3800,1731.95,11.01,0.006,113.0
2026-08-31 12:00:00,77008.33,77000.0,1182.9,14.99,0.5065,300,537.05,6.88,-0.4918,1220,1719.95,10.94,0.0147,477.0
2026-08-31 12:05:00,76964.92,77000.0,1177.85,15.2,0.5009,540,557.9,6.87,-0.5045,220,1735.75,11.04,-0.0036,-360.0
2026-08-31 12:15:00,76986.72,77000.0,1180.0,15.09,0.5037,40,545.0,6.85,-0.4982,440,1725.0,10.97,0.0055,293.0
2026-08-31 12:20:00,76980.18,77000.0,1187.9,15.23,0.5029,160,550.95,6.88,-0.5,860,1738.85,11.06,0.0029,-342.0
2026-08-31 12:25:00,76974.09,77000.0,1179.55,15.17,0.5021,200,544.5,6.76,-0.502,800,1724.05,10.96,0.0001,211.0
2026-08-31 12:35:00,76984.66,77000.0,1175.0,15.05,0.5034,240,543.15,6.81,-0.4988,160,1718.15,10.93,0.0046,121.0
2026-08-31 12:40:00,76991.08,77000.0,1172.0,14.97,0.5042,240,549.8,6.94,-0.4968,800,1721.8,10.96,0.0074,-442.0
2026-08-31 12:45:00,76975.16,77000.0,1172.0,15.07,0.5022,0,547.35,6.81,-0.5016,320,1719.35,10.94,0.0006,84.0
2026-08-31 12:50:00,77008.91,77000.0,1178.0,14.93,0.5066,40,544.8,6.99,-0.4917,40,1722.8,10.96,0.0149,80.0
2026-08-31 12:55:00,76993.21,77000.0,1181.25,15.07,0.5046,100,542.15,6.86,-0.4963,300,1723.4,10.96,0.0083,199.0
2026-08-31 13:00:00,76996.28,77000.0,1180.0,15.04,0.505,60,536.05,6.8,-0.4954,100,1716.05,10.92,0.0096,101.0
2026-08-31 13:05:00,76977.01,77000.0,1197.45,15.39,0.5026,20,549.45,6.85,-0.501,600,1746.9,11.12,0.0016,-580.0
2026-08-31 13:10:00,77010.17,77000.0,1185.0,15.02,0.5068,220,541.65,6.96,-0.4913,60,1726.65,10.99,0.0155,-160.0
2026-08-31 13:15:00,76988.04,77000.0,1185.0,15.16,0.5039,0,542.1,6.82,-0.4978,20,1727.1,10.99,0.0061,-20.0
2026-08-31 13:20:00,76988.43,77000.0,1184.15,15.15,0.504,40,550.0,6.93,-0.4976,60,1734.15,11.04,0.0064,-100.0
2026-08-31 13:25:00,76992.43,77000.0,1177.0,15.03,0.5044,100,542.1,6.85,-0.4965,60,1719.1,10.94,0.0079,5.0
2026-08-31 13:30:00,76995.92,77000.0,1190.95,15.19,0.505,40,536.95,6.81,-0.4955,120,1727.9,11.0,0.0095,80.0
2026-08-31 13:35:00,76970.95,77000.0,1194.0,15.39,0.5018,300,545.5,6.76,-0.503,220,1739.5,11.08,-0.0012,-69.0
2026-08-31 13:40:00,76951.02,77000.0,1170.0,15.21,0.4991,280,555.15,6.75,-0.5089,160,1725.15,10.98,-0.0098,-394.0
2026-08-31 13:45:00,76963.48,77000.0,1170.25,15.13,0.5007,40,556.8,6.86,-0.505,220,1727.05,11.0,-0.0043,-3.0
2026-08-31 13:50:00,76953.86,77000.0,1182.9,15.36,0.4996,20,541.25,6.6,-0.5085,100,1724.15,10.98,-0.0089,120.0
2026-08-31 14:45:00,77000.2,77000.0,1217.5,15.51,0.5057,1120,526.95,6.72,-0.4943,1040,1744.45,11.12,0.0114,681.0
2026-08-31 14:55:00,77001.53,77000.0,1221.3,15.56,0.5059,260,521.65,6.66,-0.4939,200,1742.95,11.11,0.012,-436.0
2026-08-31 15:00:00,76950.46,77000.0,1200.0,15.61,0.4994,260,545.35,6.63,-0.5094,500,1745.35,11.12,-0.01,-704.0
2026-08-31 15:05:00,76993.81,77000.0,1192.85,15.25,0.5047,60,520.25,6.59,-0.4963,500,1713.1,10.92,0.0084,319.0
2026-08-31 15:25:00,76957.27,77000.0,1162.3,15.09,0.4998,640,531.0,6.5,-0.5077,140,1693.3,10.8,-0.0079,73.0
2026-09-01 09:30:00,76958.62,77000.0,1041.7,13.76,0.4986,940,599.7,7.5,-0.5054,1140,1641.4,10.63,-0.0068,-260.0
2026-09-01 10:20:00,76965.03,77000.0,1025.3,13.52,0.4993,280,592.0,7.45,-0.5037,320,1617.3,10.48,-0.0044,404.0
2026-09-01 10:25:00,76962.34,77000.0,1024.15,13.52,0.4989,80,591.0,7.42,-0.5045,100,1615.15,10.47,-0.0056,64.0
2026-09-01 10:30:00,76984.86,77000.0,1017.5,13.29,0.5022,300,587.05,7.51,-0.4982,420,1604.55,10.4,0.004,0.0
2026-09-01 10:35:00,76994.74,77000.0,1031.45,13.41,0.5038,60,587.0,7.58,-0.4955,80,1618.45,10.5,0.0083,84.0
2026-09-01 10:40:00,76973.43,77000.0,1025.0,13.47,0.5006,40,592.0,7.51,-0.5013,580,1617.0,10.49,-0.0007,-194.0
2026-09-01 10:45:00,76979.66,77000.0,1019.0,13.35,0.5014,180,592.0,7.55,-0.4996,220,1611.0,10.45,0.0018,-180.0
2026-09-01 10:50:00,77038.66,77000.0,1052.0,13.39,0.5105,440,564.3,7.56,-0.4836,2160,1616.3,10.48,0.0269,2147.0
2026-09-01 10:55:00,77026.1,77000.0,1045.55,13.39,0.5086,400,574.7,7.62,-0.487,320,1620.25,10.5,0.0216,-412.0
2026-09-01 11:00:00,77033.53,77000.0,1040.0,13.27,0.5097,100,567.05,7.57,-0.485,160,1607.05,10.42,0.0247,41.0
2026-09-01 13:05:00,77036.29,77000.0,1063.65,13.58,0.5101,240,537.05,7.21,-0.4839,1380,1600.7,10.4,0.0262,-1190.0
2026-09-01 13:10:00,76955.67,77000.0,1020.0,13.55,0.4979,480,576.85,7.21,-0.5069,1580,1596.85,10.38,-0.009,-2060.0
2026-09-01 13:15:00,76950.4,77000.0,1011.35,13.47,0.497,340,576.0,7.16,-0.5085,740,1587.35,10.32,-0.0115,-10.0
2026-09-01 13:20:00,76975.52,77000.0,1023.85,13.47,0.5009,120,566.0,7.2,-0.5012,600,1589.85,10.34,-0.0003,278.0
2026-09-01 13:25:00,76953.42,77000.0,1006.0,13.38,0.4974,160,580.0,7.24,-0.5075,280,1586.0,10.31,-0.0101,-345.0
2026-09-01 13:30:00,76988.81,77000.0,1006.0,13.15,0.5027,0,566.6,7.29,-0.4974,100,1572.6,10.22,0.0053,100.0
2026-08-28 09:15:00,77093.65,77100.0,1223.65,14.67,0.5046,660,649.2,7.72,-0.4948,20,1872.85,11.2,0.0098,660.0
2026-08-28 11:25:00,77115.7,77100.0,1223.65,14.56,0.5074,0,497.15,6.05,-0.4893,0,1720.8,10.3,0.0181,0.0
2026-08-28 11:30:00,77079.87,77100.0,1218.25,14.71,0.5029,20,497.15,5.83,-0.5008,0,1715.4,10.27,0.0021,-20.0
2026-08-28 11:35:00,77059.73,77100.0,1205.25,14.68,0.5003,20,497.15,5.71,-0.5077,0,1702.4,10.2,-0.0074,-20.0
2026-08-28 11:40:00,77085.67,77100.0,1205.25,14.52,0.5035,0,497.15,5.87,-0.4989,0,1702.4,10.2,0.0046,0.0
2026-08-28 11:45:00,77081.35,77100.0,1205.25,14.55,0.503,0,497.15,5.84,-0.5004,0,1702.4,10.2,0.0026,0.0
2026-08-28 11:50:00,77066.49,77100.0,1205.8,14.65,0.5011,20,497.15,5.76,-0.5054,0,1702.95,10.2,-0.0043,20.0
2026-08-28 12:25:00,77052.9,77100.0,1116.95,13.67,0.4984,0,578.55,6.65,-0.5073,0,1695.5,10.16,-0.0089,0.0
2026-08-28 12:30:00,77075.07,77100.0,1116.95,13.54,0.5013,0,575.0,6.74,-0.5008,40,1691.95,10.14,0.0005,40.0
2026-08-28 12:35:00,77095.84,77100.0,1116.95,13.41,0.5042,0,575.0,6.87,-0.4949,0,1691.95,10.14,0.0093,0.0
2026-08-28 12:40:00,77089.83,77100.0,1116.95,13.45,0.5033,0,576.6,6.85,-0.4966,480,1693.55,10.15,0.0067,-163.0
2026-08-28 12:45:00,77098.36,77100.0,1116.95,13.4,0.5045,0,571.7,6.84,-0.4942,60,1688.65,10.12,0.0103,35.0
2026-08-28 12:50:00,77083.48,77100.0,1116.95,13.49,0.5025,0,571.7,6.76,-0.4985,0,1688.65,10.12,0.004,0.0
2026-08-28 12:55:00,77057.14,77100.0,1116.95,13.65,0.4989,0,580.35,6.7,-0.506,20,1697.3,10.18,-0.0071,-20.0
2026-08-28 13:05:00,77063.28,77100.0,1116.95,13.62,0.4998,0,580.35,6.74,-0.5042,0,1697.3,10.18,-0.0044,0.0
2026-08-28 13:10:00,77067.87,77100.0,1116.95,13.59,0.5004,0,580.35,6.77,-0.5028,0,1697.3,10.18,-0.0024,0.0
2026-08-28 13:15:00,77071.67,77100.0,1116.95,13.57,0.5009,0,574.0,6.71,-0.5018,100,1690.95,10.14,-0.0009,76.0
2026-08-28 13:20:00,77078.66,77100.0,1116.95,13.53,0.5018,0,574.0,6.76,-0.4998,0,1690.95,10.14,0.002,0.0
2026-08-28 13:30:00,77077.32,77100.0,1116.95,13.54,0.5017,0,579.1,6.81,-0.5001,160,1696.05,10.17,0.0016,145.0
2026-08-28 13:35:00,77094.05,77100.0,1116.95,13.44,0.5039,0,558.15,6.66,-0.4956,140,1675.1,10.05,0.0083,140.0
2026-08-28 13:40:00,77097.51,77100.0,1116.95,13.42,0.5044,0,544.0,6.51,-0.4947,20,1660.95,9.96,0.0097,20.0
2026-08-28 13:45:00,77063.86,77100.0,1116.95,13.62,0.4998,0,544.0,6.31,-0.5049,0,1660.95,9.96,-0.0051,0.0
2026-08-28 13:50:00,77057.77,77100.0,1116.95,13.66,0.499,0,544.0,6.27,-0.5068,0,1660.95,9.96,-0.0078,0.0
2026-08-28 13:55:00,77087.5,77100.0,1116.95,13.48,0.503,0,544.0,6.45,-0.4977,0,1660.95,9.96,0.0053,0.0
2026-08-28 14:00:00,77067.9,77100.0,1190.0,14.47,0.5011,140,544.0,6.34,-0.5037,0,1734.0,10.4,-0.0026,140.0
2026-08-28 14:05:00,77067.77,77100.0,1181.25,14.37,0.501,40,544.0,6.34,-0.5037,0,1725.25,10.36,-0.0027,-40.0
2026-08-28 14:10:00,77101.94,77100.0,1193.3,14.31,0.5055,180,544.0,6.54,-0.4934,0,1737.3,10.42,0.0121,118.0
2026-08-28 14:15:00,77092.91,77100.0,1196.4,14.4,0.5044,20,544.0,6.49,-0.4961,0,1740.4,10.44,0.0083,20.0
2026-08-28 14:20:00,77110.86,77100.0,1196.4,14.3,0.5067,0,544.0,6.59,-0.4908,0,1740.4,10.44,0.0159,0.0
2026-08-28 14:25:00,77127.83,77100.0,1196.4,14.19,0.5089,0,544.0,6.69,-0.486,0,1740.4,10.44,0.0229,0.0
2026-08-28 14:30:00,77139.9,77100.0,1196.4,14.12,0.5105,0,542.6,6.75,-0.4827,20,1739.0,10.43,0.0278,20.0
2026-08-28 14:35:00,77123.13,77100.0,1196.4,14.22,0.5083,0,536.15,6.57,-0.4873,180,1732.55,10.4,0.021,117.0
2026-08-28 14:40:00,77122.28,77100.0,1217.8,14.49,0.5082,40,541.25,6.63,-0.4876,400,1759.05,10.56,0.0206,-250.0
2026-08-28 14:45:00,77148.59,77100.0,1245.85,14.66,0.5117,40,533.1,6.68,-0.4802,240,1778.95,10.67,0.0315,181.0
2026-08-28 15:00:00,77085.71,77100.0,1163.45,14.06,0.5032,20,540.95,6.41,-0.4983,700,1704.4,10.24,0.0049,-576.0
2026-08-28 15:05:00,77136.99,77100.0,1240.0,14.67,0.5102,40,513.15,6.38,-0.4831,240,1753.15,10.52,0.0271,265.0
2026-08-31 14:50:00,77067.7,77100.0,1193.0,15.39,0.5014,80,562.1,6.95,-0.5036,0,1755.1,11.17,-0.0022,80.0
2026-09-01 11:05:00,77071.71,77100.0,1020.0,13.4,0.5003,20,600.35,7.6,-0.5017,100,1620.35,10.5,-0.0014,120.0
2026-09-01 11:10:00,77114.98,77100.0,1020.0,13.12,0.5068,0,550.8,7.23,-0.49,200,1570.8,10.18,0.0168,200.0
2026-09-01 11:45:00,77137.65,77100.0,1091.0,13.9,0.5104,0,529.0,7.1,-0.4835,300,1620.0,10.5,0.0269,-178.0
2026-09-01 12:20:00,77134.86,77100.0,1050.7,13.4,0.5099,0,529.5,7.09,-0.4843,420,1580.2,10.24,0.0256,0.0
2026-09-01 12:50:00,77100.92,77100.0,1050.6,13.63,0.5048,40,538.9,7.0,-0.4941,100,1589.5,10.32,0.0107,-105.0
2026-09-01 12:55:00,77099.47,77100.0,1050.6,13.64,0.5046,0,546.0,7.08,-0.4945,20,1596.6,10.36,0.0101,-20.0
2026-09-01 13:00:00,77076.84,77100.0,1050.6,13.79,0.5013,20,560.75,7.13,-0.501,40,1611.35,10.46,0.0003,-40.0
2026-08-25 13:10:00,77171.78,77200.0,1211.0,13.93,0.5015,0,621.85,6.91,-0.5006,20,1832.85,10.42,0.0009,0.0
2026-08-25 13:15:00,77165.85,77200.0,1211.0,13.97,0.5008,0,621.85,6.88,-0.5022,0,1832.85,10.42,-0.0014,0.0
2026-08-25 13:25:00,77163.05,77200.0,1211.0,13.98,0.5005,0,621.85,6.86,-0.503,0,1832.85,10.42,-0.0025,0.0
2026-08-25 13:30:00,77168.73,77200.0,1211.0,13.95,0.5012,0,621.85,6.9,-0.5014,0,1832.85,10.42,-0.0002,0.0
