datetime,underlying,symbol,strike,type,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-18 12:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77410.04,650.0,650.0,650.0,650.0,0,8.59,-0.4149,0.000183,-10.95,95.76
2026-08-18 12:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77424.91,650.0,650.0,650.0,650.0,0,8.65,-0.4127,0.000181,-11.02,95.66
2026-08-18 12:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77402.35,650.0,650.0,631.0,631.0,20,8.36,-0.4144,0.000188,-10.65,95.71
2026-08-18 12:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77386.36,631.0,631.0,631.0,631.0,0,8.29,-0.4169,0.00019,-10.57,95.81
2026-08-18 12:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77372.6,631.0,631.0,631.0,631.0,0,8.23,-0.419,0.000191,-10.51,95.9
2026-08-18 12:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77390.48,631.0,631.0,631.0,631.0,0,8.31,-0.4162,0.000189,-10.6,95.78
2026-08-18 12:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77401.03,631.0,631.0,630.5,630.5,40,8.35,-0.4146,0.000188,-10.64,95.7
2026-08-18 12:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77376.04,630.5,630.5,630.5,630.5,100,8.24,-0.4184,0.000191,-10.52,95.86
2026-08-18 12:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77336.3,630.5,630.5,630.5,630.5,0,8.06,-0.4247,0.000196,-10.32,96.1
2026-08-18 12:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77365.91,630.5,630.5,630.5,630.5,0,8.19,-0.42,0.000192,-10.47,95.92
2026-08-18 12:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77366.39,630.5,630.5,630.5,630.5,0,8.2,-0.4199,0.000192,-10.48,95.91
2026-08-18 12:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77359.31,630.5,635.0,630.5,635.0,240,8.21,-0.4214,0.000192,-10.5,95.97
2026-08-18 13:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77336.34,635.0,635.0,635.0,635.0,0,8.11,-0.4251,0.000195,-10.39,96.1
2026-08-18 13:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77359.02,635.0,635.0,635.0,635.0,0,8.21,-0.4215,0.000192,-10.5,95.96
2026-08-18 13:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77361.95,635.0,635.0,635.0,635.0,0,8.23,-0.421,0.000192,-10.52,95.94
2026-08-18 13:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77384.38,635.0,635.0,635.0,635.0,0,8.32,-0.4175,0.000189,-10.63,95.79
2026-08-18 13:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77391.19,635.0,635.0,635.0,635.0,0,8.35,-0.4165,0.000188,-10.67,95.74
2026-08-18 13:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77384.46,635.0,635.0,635.0,635.0,0,8.33,-0.4175,0.000189,-10.63,95.78
2026-08-18 13:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77379.25,635.0,635.0,635.0,635.0,0,8.3,-0.4183,0.00019,-10.61,95.81
2026-08-18 13:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77344.18,635.0,635.0,635.0,635.0,0,8.15,-0.4238,0.000194,-10.44,96.02
2026-08-18 13:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77376.13,635.0,635.0,635.0,635.0,0,8.29,-0.4188,0.00019,-10.6,95.82
2026-08-18 13:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77380.51,635.0,635.0,635.0,635.0,0,8.31,-0.4181,0.00019,-10.62,95.79
2026-08-18 13:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77366.11,635.0,635.0,635.0,635.0,0,8.25,-0.4203,0.000191,-10.55,95.87
2026-08-18 13:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77347.94,635.0,635.0,635.0,635.0,0,8.17,-0.4232,0.000193,-10.46,95.98
2026-08-18 14:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77389.06,635.0,635.0,635.0,635.0,0,8.35,-0.4168,0.000189,-10.66,95.72
2026-08-18 14:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77354.81,635.0,635.0,635.0,635.0,0,8.2,-0.4221,0.000193,-10.49,95.93
2026-08-18 14:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77355.46,635.0,635.0,635.0,635.0,0,8.2,-0.422,0.000193,-10.5,95.92
2026-08-18 14:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77337.88,635.0,635.0,635.0,635.0,0,8.12,-0.4248,0.000195,-10.41,96.03
2026-08-18 14:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77351.54,635.0,635.0,635.0,635.0,0,8.19,-0.4226,0.000193,-10.48,95.94
2026-08-18 14:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77365.07,635.0,635.0,635.0,635.0,0,8.25,-0.4205,0.000191,-10.55,95.85
2026-08-18 14:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77371.53,635.0,635.0,635.0,635.0,0,8.27,-0.4195,0.000191,-10.58,95.81
2026-08-18 14:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77386.37,635.0,635.0,635.0,635.0,0,8.34,-0.4172,0.000189,-10.66,95.71
2026-08-18 14:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77397.03,635.0,635.0,635.0,635.0,0,8.39,-0.4156,0.000188,-10.71,95.63
2026-08-18 14:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77400.02,635.0,635.0,635.0,635.0,0,8.4,-0.4151,0.000187,-10.73,95.61
2026-08-18 14:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77399.31,635.0,635.0,635.0,635.0,0,8.4,-0.4152,0.000187,-10.72,95.61
2026-08-18 14:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77425.33,635.0,635.0,605.75,605.75,20,8.2,-0.4086,0.000191,-10.44,95.29
2026-08-18 15:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77401.3,605.75,605.75,591.0,591.0,20,7.95,-0.4109,0.000198,-10.13,95.37
2026-08-18 15:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77365.43,591.0,623.55,591.0,623.55,40,8.13,-0.4195,0.000194,-10.4,95.77
2026-08-18 15:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77313.02,623.55,623.55,600.0,600.0,140,7.65,-0.4262,0.000207,-9.82,96.01
2026-08-18 15:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77325.87,600.0,600.0,600.0,600.0,0,7.71,-0.424,0.000205,-9.88,95.92
2026-08-18 15:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77325.87,600.0,610.0,600.0,610.0,40,7.82,-0.4248,0.000202,-10.02,95.95
2026-08-18 15:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77235.46,610.0,619.15,610.0,619.15,20,7.5,-0.4414,0.000213,-9.67,96.49
2026-08-19 09:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77092.95,668.4,707.0,668.4,707.0,600,7.82,-0.4724,0.000208,-10.23,96.11
2026-08-19 09:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77067.55,707.0,727.7,707.0,710.0,420,7.72,-0.4776,0.000211,-10.11,96.14
2026-08-19 09:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76994.24,710.0,715.0,710.0,715.0,60,7.41,-0.4933,0.000221,-9.69,96.15
2026-08-19 09:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77018.68,715.0,715.0,715.0,715.0,0,7.53,-0.4879,0.000217,-9.86,96.16
2026-08-19 09:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77035.67,715.0,715.0,715.0,715.0,0,7.62,-0.4843,0.000214,-9.97,96.15
2026-08-19 09:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77061.38,715.0,715.7,701.0,713.4,60,7.73,-0.4789,0.000211,-10.12,96.13
2026-08-19 09:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77070.11,709.75,709.75,709.75,709.75,20,7.73,-0.477,0.000211,-10.13,96.11
2026-08-19 09:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77043.37,709.75,715.75,709.75,715.75,40,7.66,-0.4826,0.000213,-10.04,96.13
2026-08-19 10:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77054.28,715.75,715.75,715.75,715.75,0,7.72,-0.4804,0.000211,-10.11,96.12
2026-08-19 10:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77045.84,715.75,715.75,710.0,710.0,20,7.62,-0.4821,0.000214,-9.98,96.12
2026-08-19 10:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77025.73,710.0,710.0,710.0,710.0,40,7.52,-0.4864,0.000217,-9.84,96.12
2026-08-19 10:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76969.9,710.0,710.0,710.0,710.0,0,7.23,-0.499,0.000226,-9.46,96.08
2026-08-19 10:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76932.73,710.0,730.0,710.0,730.0,20,7.24,-0.5073,0.000226,-9.47,96.0
2026-08-19 10:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76935.8,730.0,730.0,722.6,730.0,60,7.26,-0.5066,0.000225,-9.49,96.0
2026-08-19 10:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76914.98,738.0,738.0,718.25,718.25,280,7.03,-0.5121,0.000233,-9.18,95.93
2026-08-19 10:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76903.08,718.25,718.25,718.25,718.25,0,6.96,-0.5151,0.000235,-9.09,95.88
2026-08-19 10:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76932.28,718.25,742.0,718.25,740.0,240,7.35,-0.5071,0.000223,-9.6,95.98
2026-08-19 10:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76919.54,740.0,740.0,740.0,740.0,0,7.28,-0.5102,0.000225,-9.51,95.94
2026-08-19 10:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76939.71,740.0,740.0,740.0,740.0,0,7.39,-0.5054,0.000221,-9.66,95.99
2026-08-19 10:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76935.68,740.0,740.0,740.0,740.0,0,7.37,-0.5063,0.000222,-9.63,95.97
2026-08-19 11:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76892.87,740.0,748.5,723.55,736.75,100,7.1,-0.5169,0.00023,-9.27,95.82
2026-08-19 11:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76857.83,736.75,758.5,736.75,758.5,80,7.14,-0.5248,0.000229,-9.3,95.66
2026-08-19 11:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76879.85,758.5,758.5,758.5,758.5,20,7.26,-0.5192,0.000225,-9.47,95.76
2026-08-19 11:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76887.91,758.5,758.5,758.0,758.0,20,7.3,-0.5172,0.000224,-9.53,95.8
2026-08-19 11:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76891.3,750.0,750.0,750.0,750.0,20,7.24,-0.5167,0.000226,-9.44,95.8
2026-08-19 11:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76893.0,750.0,750.0,750.0,750.0,20,7.24,-0.5163,0.000226,-9.46,95.8
2026-08-19 11:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76902.36,750.0,750.0,750.0,750.0,0,7.3,-0.514,0.000224,-9.53,95.84
2026-08-19 11:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76869.96,750.0,750.0,750.0,750.0,0,7.12,-0.5221,0.00023,-9.28,95.69
2026-08-19 11:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76891.18,750.0,755.0,750.0,755.0,120,7.29,-0.5165,0.000224,-9.51,95.79
2026-08-19 11:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76963.21,755.0,755.0,740.0,740.0,40,7.52,-0.5,0.000218,-9.84,95.99
2026-08-19 11:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76988.12,735.0,735.0,716.0,716.0,180,7.39,-0.4947,0.000221,-9.69,96.02
2026-08-19 11:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76990.88,716.0,716.0,716.0,716.0,20,7.41,-0.4941,0.000221,-9.71,96.02
2026-08-19 12:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76909.04,716.0,725.0,716.0,725.0,60,7.07,-0.5133,0.000231,-9.24,95.83
2026-08-19 12:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76897.2,725.0,725.0,725.0,725.0,0,7.01,-0.5163,0.000233,-9.15,95.77
2026-08-19 12:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76892.33,725.0,725.0,725.0,725.0,0,6.98,-0.5175,0.000234,-9.12,95.75
2026-08-19 12:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76924.41,725.0,725.0,725.0,725.0,0,7.16,-0.5095,0.000229,-9.36,95.87
2026-08-19 12:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76934.36,725.0,725.05,725.0,725.05,20,7.21,-0.5071,0.000227,-9.43,95.89
2026-08-19 12:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76923.2,725.05,725.05,725.05,725.05,0,7.15,-0.5098,0.000229,-9.35,95.85
2026-08-19 12:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76902.99,725.05,745.0,725.05,745.0,20,7.25,-0.514,0.000226,-9.47,95.78
2026-08-19 12:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76905.68,745.0,745.0,745.0,745.0,0,7.27,-0.5134,0.000225,-9.5,95.79
2026-08-19 12:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76915.0,745.0,745.0,745.0,745.0,0,7.32,-0.5111,0.000224,-9.57,95.82
2026-08-19 12:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76901.53,745.0,745.0,745.0,745.0,0,7.24,-0.5144,0.000226,-9.47,95.76
2026-08-19 12:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76911.16,745.0,745.0,745.0,745.0,200,7.3,-0.5121,0.000224,-9.54,95.8
2026-08-19 12:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76908.52,745.0,745.0,745.0,745.0,0,7.28,-0.5127,0.000225,-9.52,95.78
2026-08-19 13:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76925.09,745.0,745.0,745.0,745.0,180,7.37,-0.5087,0.000222,-9.65,95.83
2026-08-19 13:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76934.32,745.0,745.0,745.0,745.0,0,7.42,-0.5065,0.000221,-9.71,95.85
2026-08-19 13:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76879.02,745.0,745.0,745.0,745.0,0,7.12,-0.52,0.00023,-9.3,95.64
2026-08-19 13:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76877.75,745.0,745.0,745.0,745.0,0,7.12,-0.5204,0.00023,-9.29,95.63
2026-08-19 13:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76856.52,745.0,765.0,745.0,764.45,80,7.21,-0.5248,0.000227,-9.39,95.53
2026-08-19 13:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76857.92,764.45,766.6,764.45,766.6,60,7.24,-0.5243,0.000226,-9.44,95.54
2026-08-19 13:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76854.8,766.6,766.6,766.6,766.6,0,7.22,-0.5251,0.000227,-9.41,95.51
2026-08-19 13:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76871.03,766.6,766.6,766.6,766.6,0,7.31,-0.521,0.000224,-9.54,95.6
2026-08-19 13:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76868.1,766.6,766.6,751.95,751.95,20,7.14,-0.5225,0.000229,-9.32,95.57
2026-08-19 13:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76866.77,751.95,760.0,738.5,760.0,140,7.22,-0.5224,0.000227,-9.42,95.56
2026-08-19 13:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76854.02,760.0,760.0,744.6,751.25,60,7.06,-0.5262,0.000232,-9.2,95.48
2026-08-19 13:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76874.85,751.25,751.25,747.65,747.65,20,7.13,-0.521,0.00023,-9.31,95.58
2026-08-19 14:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76925.43,747.65,747.65,747.65,747.65,0,7.41,-0.5086,0.000221,-9.7,95.78
2026-08-19 14:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76919.94,747.65,747.65,725.0,725.0,40,7.14,-0.5106,0.000229,-9.35,95.75
2026-08-19 14:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76901.2,725.0,726.45,711.35,711.35,60,6.9,-0.5158,0.000237,-9.02,95.67
2026-08-19 14:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76866.13,711.35,711.35,711.35,711.35,0,6.71,-0.5252,0.000244,-8.75,95.49
2026-08-19 14:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76839.58,711.35,711.35,711.35,711.35,0,6.56,-0.5326,0.000249,-8.54,95.3
2026-08-19 14:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76858.82,711.35,753.95,711.35,753.95,20,7.11,-0.5248,0.00023,-9.28,95.48
2026-08-19 14:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76903.66,753.95,753.95,734.2,734.2,20,7.15,-0.5143,0.000229,-9.35,95.67
2026-08-19 14:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76907.01,734.2,734.2,710.0,710.0,60,6.92,-0.5144,0.000237,-9.05,95.67
2026-08-19 14:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76911.24,710.0,710.0,710.0,710.0,0,6.94,-0.5133,0.000236,-9.08,95.68
2026-08-19 14:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76881.95,710.0,710.0,710.0,710.0,0,6.78,-0.521,0.000242,-8.86,95.55
2026-08-19 14:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76903.93,710.0,710.0,710.0,710.0,0,6.9,-0.5152,0.000237,-9.03,95.65
2026-08-19 14:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76922.13,710.0,735.0,710.0,731.2,100,7.22,-0.5099,0.000227,-9.46,95.71
2026-08-19 15:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76930.88,731.2,731.2,712.65,724.55,180,7.2,-0.5079,0.000228,-9.43,95.74
2026-08-19 15:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76888.01,724.55,732.4,724.55,732.4,80,7.05,-0.5183,0.000232,-9.22,95.57
2026-08-19 15:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76908.68,732.4,737.75,722.95,737.75,180,7.22,-0.5129,0.000227,-9.45,95.66
2026-08-19 15:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76908.05,737.75,737.75,717.7,717.7,20,7.0,-0.5138,0.000234,-9.17,95.64
2026-08-19 15:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76908.05,717.7,717.7,717.7,717.7,0,7.0,-0.5138,0.000234,-9.17,95.64
2026-08-19 15:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,76909.68,717.7,719.9,717.7,719.9,20,7.04,-0.5133,0.000233,-9.21,95.64
2026-08-20 09:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77398.64,524.2,535.0,506.4,535.0,400,7.53,-0.4054,0.000213,-9.8,92.81
2026-08-20 09:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77393.34,535.0,555.0,535.0,548.0,460,7.64,-0.4078,0.00021,-9.97,92.92
2026-08-20 09:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77399.89,548.0,548.0,536.0,540.0,160,7.59,-0.4058,0.000211,-9.89,92.82
2026-08-20 09:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77430.22,540.0,553.65,538.0,553.65,100,7.86,-0.4025,0.000203,-10.23,92.66
2026-08-20 09:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77450.18,553.65,553.65,518.0,548.6,60,7.9,-0.3988,0.000202,-10.26,92.46
2026-08-20 09:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77480.26,548.6,548.6,517.0,517.0,140,7.68,-0.3901,0.000206,-9.93,91.95
2026-08-20 09:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77470.53,517.0,517.0,506.85,515.0,140,7.62,-0.3913,0.000208,-9.85,92.01
2026-08-20 09:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77452.83,515.0,520.0,515.0,520.0,120,7.6,-0.3948,0.00021,-9.85,92.21
2026-08-20 09:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77452.34,520.0,520.0,520.0,520.0,0,7.6,-0.3949,0.00021,-9.85,92.21
2026-08-20 10:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77448.83,520.0,520.0,520.0,520.0,0,7.58,-0.3954,0.00021,-9.83,92.23
2026-08-20 10:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77480.4,520.0,520.0,520.0,520.0,420,7.72,-0.3905,0.000206,-9.98,91.95
2026-08-20 10:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77492.38,520.0,520.0,520.0,520.0,0,7.77,-0.3887,0.000204,-10.03,91.84
2026-08-20 10:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77492.81,520.0,520.0,495.05,505.0,340,7.61,-0.3865,0.000208,-9.81,91.69
2026-08-20 10:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77493.01,505.0,515.55,503.0,515.55,60,7.72,-0.388,0.000205,-9.97,91.79
2026-08-20 10:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77446.68,515.55,515.55,515.55,515.55,0,7.53,-0.3952,0.000212,-9.76,92.19
2026-08-20 10:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77441.21,515.55,515.55,498.0,498.0,20,7.31,-0.3937,0.000218,-9.47,92.09
2026-08-20 10:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77421.87,498.0,498.0,498.0,498.0,0,7.23,-0.397,0.000221,-9.38,92.26
2026-08-20 10:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77439.99,498.0,498.0,498.0,498.0,0,7.31,-0.3939,0.000218,-9.47,92.09
2026-08-20 10:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77435.99,498.0,498.0,498.0,498.0,0,7.29,-0.3946,0.000218,-9.45,92.13
2026-08-20 10:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77421.69,498.0,498.0,498.0,498.0,0,7.23,-0.397,0.000221,-9.39,92.25
2026-08-20 10:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77448.52,498.0,503.4,498.0,503.4,20,7.41,-0.3933,0.000215,-9.59,92.05
2026-08-20 11:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77451.14,503.4,503.4,501.8,501.8,20,7.4,-0.3926,0.000215,-9.58,92.01
2026-08-20 11:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77446.82,501.8,501.8,501.8,501.8,0,7.38,-0.3933,0.000216,-9.56,92.04
2026-08-20 11:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77424.68,501.8,508.0,501.8,508.0,20,7.35,-0.3978,0.000217,-9.55,92.29
2026-08-20 11:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77404.32,508.0,508.0,508.0,508.0,0,7.27,-0.4012,0.00022,-9.46,92.46
2026-08-20 11:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77382.09,508.0,508.0,508.0,508.0,0,7.17,-0.405,0.000224,-9.35,92.65
2026-08-20 11:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77396.78,508.0,508.0,508.0,508.0,0,7.23,-0.4025,0.000222,-9.42,92.52
2026-08-20 11:30:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77428.74,517.45,527.65,507.3,507.3,320,7.37,-0.397,0.000217,-9.56,92.23
2026-08-20 11:35:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77428.15,507.3,507.3,500.0,500.0,20,7.28,-0.3962,0.000219,-9.45,92.17
2026-08-20 11:40:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77426.84,500.0,500.0,500.0,500.0,0,7.28,-0.3964,0.000219,-9.45,92.18
2026-08-20 11:45:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77433.2,500.0,500.0,500.0,500.0,0,7.31,-0.3953,0.000218,-9.48,92.12
2026-08-20 11:50:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77443.51,500.0,500.0,500.0,500.0,0,7.35,-0.3936,0.000217,-9.53,92.02
2026-08-20 11:55:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77449.84,500.0,500.0,500.0,500.0,20,7.38,-0.3926,0.000216,-9.56,91.95
2026-08-20 12:00:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77427.25,500.0,500.0,500.0,500.0,0,7.28,-0.3963,0.000219,-9.45,92.16
2026-08-20 12:05:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77440.72,500.0,500.95,498.95,499.0,140,7.33,-0.394,0.000217,-9.5,92.02
2026-08-20 12:10:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77450.32,499.0,499.0,499.0,499.0,0,7.37,-0.3924,0.000216,-9.55,91.93
2026-08-20 12:15:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77448.0,499.0,499.0,493.05,493.05,40,7.3,-0.392,0.000218,-9.45,91.89
2026-08-20 12:20:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77443.74,493.05,493.05,493.05,493.05,0,7.28,-0.3927,0.000219,-9.43,91.93
2026-08-20 12:25:00,SENSEX,BSE:SENSEX26SEP77000PE,77000,PE,77433.01,493.05,493.05,493.05,493.05,0,7.23,-0.3944,0.00022,-9.38,92.02
