datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-31 11:16:00,76810.19,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5469,0.000133,-23.92,77.91
2026-08-31 11:17:00,76811.62,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5471,0.000133,-23.92,77.91
2026-08-31 11:18:00,76802.68,1401.95,1401.95,1401.95,1401.95,20,15.9,0.5441,0.000126,-25.38,77.97
2026-08-31 11:19:00,76799.07,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5455,0.000133,-23.93,77.93
2026-08-31 11:20:00,76806.91,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5465,0.000133,-23.93,77.91
2026-08-31 11:21:00,76798.72,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5454,0.000133,-23.93,77.93
2026-08-31 11:22:00,76820.1,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5483,0.000133,-23.92,77.88
2026-08-31 11:23:00,76809.7,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5469,0.000133,-23.92,77.9
2026-08-31 11:24:00,76790.68,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5443,0.000133,-23.94,77.94
2026-08-31 11:25:00,76797.27,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5452,0.000133,-23.94,77.93
2026-08-31 11:26:00,76801.39,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5458,0.000133,-23.93,77.92
2026-08-31 11:27:00,76797.33,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5452,0.000133,-23.94,77.93
2026-08-31 11:28:00,76796.28,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5451,0.000133,-23.94,77.93
2026-08-31 11:29:00,76815.86,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5477,0.000133,-23.92,77.88
2026-08-31 11:30:00,76833.12,1401.95,1401.95,1401.95,1401.95,0,15.0,0.55,0.000133,-23.91,77.84
2026-08-31 11:31:00,76821.74,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5485,0.000133,-23.92,77.87
2026-08-31 11:32:00,76826.84,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5492,0.000133,-23.91,77.85
2026-08-31 11:33:00,76821.26,1401.95,1401.95,1401.95,1401.95,0,15.0,0.5484,0.000133,-23.92,77.87
2026-08-31 11:34:00,76843.03,1401.95,1410.0,1401.95,1410.0,20,15.72,0.5496,0.000127,-25.07,77.86
2026-08-31 11:35:00,76848.4,1410.0,1410.0,1410.0,1410.0,0,15.0,0.552,0.000133,-23.9,77.8
2026-08-31 11:36:00,76859.54,1410.0,1410.0,1410.0,1410.0,0,15.0,0.5535,0.000133,-23.89,77.77
